scheduler,seed,total_steps,avg_wait_pct,status
dls,137,947,26.32,SUCCESS
dls,138,860,32.73,SUCCESS
dls,139,742,32.82,SUCCESS
dls,140,,,BLOCKED_BY_FAULTrobot1 has critically faulted and is blocking shelf4. Simulation cannot proceed.
dls,141,760,34.18,SUCCESS
dls,142,916,29.26,SUCCESS
dls,143,708,37.01,SUCCESS
dls,144,,,BLOCKED_BY_FAULTrobot0 has critically faulted and is blocking shelf2. Simulation cannot proceed.
dls,145,915,33.5,SUCCESS
dls,146,884,32.72,SUCCESS
dls,147,964,26.56,SUCCESS
dls,148,912,28.84,SUCCESS
dls,149,860,30.61,SUCCESS
heft-dls,100,723,33.85,SUCCESS
heft-dls,101,,,BLOCKED_BY_FAULTrobot0 has critically faulted and is blocking goal0. Simulation cannot proceed.
heft-dls,102,864,34.23,SUCCESS
heft-dls,103,888,27.98,SUCCESS
heft-dls,104,822,28.68,SUCCESS
heft-dls,105,921,32.68,SUCCESS
heft-dls,106,906,29.58,SUCCESS
heft-dls,107,987,30.6,SUCCESS
heft-dls,108,809,30.72,SUCCESS
heft-dls,109,725,33.86,SUCCESS
heft-dls,110,699,35.73,SUCCESS
heft-dls,111,841,26.07,SUCCESS
heft-dls,112,753,32.74,SUCCESS
heft-dls,113,913,31.63,SUCCESS
heft-dls,114,886,29.23,SUCCESS
heft-dls,115,,,BLOCKED_BY_FAULTrobot0 has critically faulted and is blocking shelf5. Simulation cannot proceed.
heft-dls,116,855,30.64,SUCCESS
heft-dls,117,1154,25.09,SUCCESS
heft-dls,118,797,33.56,SUCCESS
heft-dls,119,796,31.88,SUCCESS
heft-dls,120,820,31.71,SUCCESS
heft-dls,121,821,29.99,SUCCESS
heft-dls,122,893,31.77,SUCCESS
heft-dls,123,859,30.15,SUCCESS
heft-dls,124,,,SIM_ERRORSimulation still running after step limit
heft-dls,125,811,32.77,SUCCESS
heft-dls,126,1112,23.29,SUCCESS
heft-dls,127,672,32.7,SUCCESS
heft-dls,128,1015,25.81,SUCCESS
heft-dls,129,708,31.29,SUCCESS
heft-dls,130,848,29.33,SUCCESS
heft-dls,131,,,SIM_ERRORSimulation still running after step limit
heft-dls,132,783,32.98,SUCCESS
heft-dls,133,939,30.22,SUCCESS
heft-dls,134,1060,25.75,SUCCESS
heft-dls,135,800,33.59,SUCCESS
heft-dls,136,779,30.3,SUCCESS
heft-dls,137,788,33.88,SUCCESS
heft-dls,138,808,34.22,SUCCESS
heft-dls,139,773,35.64,SUCCESS
heft-dls,140,794,34.32,SUCCESS
heft-dls,141,,,BLOCKED_BY_FAULTrobot0 has critically faulted and is blocking goal1. Simulation cannot proceed.
heft-dls,142,902,29.55,SUCCESS
heft-dls,143,705,37.66,SUCCESS
heft-dls,144,828,35.78,SUCCESS
heft-dls,145,957,29.86,SUCCESS
heft-dls,146,935,28.56,SUCCESS
heft-dls,147,3633,22.37,SUCCESS
heft-dls,148,1022,28.62,SUCCESS
heft-dls,149,866,32.85,SUCCESS
